interaction_id,customer_id,campaign_id,interaction_date,clicked,converted,revenue_generated
INT_02786,CUST_0488,CAMP_009,2026-03-08,0,0,214.9
INT_02787,CUST_0373,CAMP_001,2025-06-13,1,0,115.24
INT_02788,CUST_0237,CAMP_006,2025-05-14,0,0,309.16
INT_02789,CUST_0483,CAMP_009,2025-12-20,0,0,285.31
INT_02790,CUST_0363,CAMP_010,2024-12-06,1,0,133.37
INT_02791,CUST_0108,CAMP_003,2025-04-16,0,0,276.31
INT_02792,CUST_0225,CAMP_006,2025-11-23,1,0,420.38
INT_02793,CUST_0409,CAMP_009,2026-03-25,1,0,75.85
INT_02794,CUST_0150,CAMP_004,2024-08-29,1,1,276.86
INT_02795,CUST_0426,CAMP_003,2025-11-10,0,1,158.36
INT_02796,CUST_0355,CAMP_001,2026-05-27,1,0,109.94
INT_02797,CUST_0036,CAMP_007,2024-09-01,1,0,402.86
INT_02798,CUST_0420,CAMP_008,2025-02-25,1,0,412.56
INT_02799,CUST_0435,CAMP_010,2025-01-28,1,0,101.57
INT_02800,CUST_0408,CAMP_010,2026-04-04,1,0,308.15
INT_02801,CUST_0408,CAMP_009,2025-12-28,0,1,477.24
INT_02802,CUST_0210,CAMP_002,2024-09-11,0,0,45.59
INT_02803,CUST_0345,CAMP_004,2026-03-19,0,0,370.23
INT_02804,CUST_0256,CAMP_007,2025-02-11,0,0,489.34
INT_02805,CUST_0072,CAMP_005,2026-02-21,1,0,134.86
INT_02806,CUST_0325,CAMP_007,2025-01-13,1,1,243.13
INT_02807,CUST_0156,CAMP_003,2025-03-23,1,0,47.84
INT_02808,CUST_0124,CAMP_003,2024-11-14,0,0,422.69
INT_02809,CUST_0130,CAMP_006,2026-04-15,1,0,110.49
INT_02810,CUST_0338,CAMP_002,2025-06-27,0,1,229.75
INT_02811,CUST_0079,CAMP_008,2025-12-10,1,0,82.82
INT_02812,CUST_0367,CAMP_010,2024-07-17,0,0,86.77
INT_02813,CUST_0217,CAMP_001,2026-05-06,1,0,110.17
INT_02814,CUST_0405,CAMP_009,2025-09-19,0,1,53.69
INT_02815,CUST_0194,CAMP_007,2025-03-08,1,0,119.39
INT_02816,CUST_0038,CAMP_005,2025-11-05,1,0,154.25
INT_02817,CUST_0230,CAMP_002,2025-04-21,1,0,289.82
INT_02818,CUST_0307,CAMP_007,2025-04-14,0,1,299.86
INT_02819,CUST_0246,CAMP_009,2024-12-02,0,1,193.35
INT_02820,CUST_0299,CAMP_007,2026-04-27,0,0,106.69
INT_02821,CUST_0206,CAMP_003,2024-07-10,0,1,50.18
INT_02822,CUST_0274,CAMP_003,2024-08-08,0,0,41.0
INT_02823,CUST_0260,CAMP_008,2026-01-10,1,0,356.21
INT_02824,CUST_0473,CAMP_009,2024-10-30,0,1,221.26
INT_02825,CUST_0472,CAMP_004,2024-09-11,0,0,369.58
INT_02826,CUST_0446,CAMP_008,2025-09-02,0,1,192.24
INT_02827,CUST_0355,CAMP_007,2025-08-16,0,0,307.53
INT_02828,CUST_0215,CAMP_010,2026-04-01,1,0,190.08
INT_02829,CUST_0279,CAMP_004,2025-11-17,1,1,270.63
INT_02830,CUST_0019,CAMP_009,2024-06-02,0,0,135.86
INT_02831,CUST_0405,CAMP_010,2026-03-17,0,1,440.9
INT_02832,CUST_0496,CAMP_009,2025-03-21,1,1,245.76
INT_02833,CUST_0185,CAMP_004,2025-09-18,0,0,394.79
INT_02834,CUST_0360,CAMP_004,2025-06-03,1,0,261.97
INT_02835,CUST_0459,CAMP_002,2025-08-25,0,1,161.04
INT_02836,CUST_0416,CAMP_005,2024-12-31,1,0,249.52
INT_02837,CUST_0275,CAMP_007,2025-07-29,0,0,307.82
INT_02838,CUST_0305,CAMP_006,2024-06-30,0,1,419.11
INT_02839,CUST_0327,CAMP_010,2026-03-31,1,0,303.28
INT_02840,CUST_0469,CAMP_002,2025-12-09,1,1,186.48
INT_02841,CUST_0044,CAMP_002,2025-12-06,1,0,351.73
INT_02842,CUST_0056,CAMP_007,2025-12-29,0,1,300.48
INT_02843,CUST_0394,CAMP_007,2024-11-28,0,0,349.46
INT_02844,CUST_0128,CAMP_006,2026-04-15,0,0,188.83
INT_02845,CUST_0337,CAMP_006,2025-10-01,1,0,394.03
INT_02846,CUST_0341,CAMP_004,2025-09-18,1,0,103.57
INT_02847,CUST_0182,CAMP_006,2026-01-05,0,0,157.11
INT_02848,CUST_0086,CAMP_006,2024-10-24,1,0,202.55
INT_02849,CUST_0332,CAMP_010,2026-03-25,0,0,124.38
INT_02850,CUST_0314,CAMP_001,2024-08-06,0,0,145.34
INT_02851,CUST_0023,CAMP_005,2026-01-05,0,1,115.45
INT_02852,CUST_0289,CAMP_003,2025-01-11,1,0,300.22
INT_02853,CUST_0331,CAMP_006,2024-12-16,1,0,234.86
INT_02854,CUST_0347,CAMP_010,2026-05-22,1,0,12.14
INT_02855,CUST_0332,CAMP_008,2024-07-20,0,1,467.63
INT_02856,CUST_0205,CAMP_010,2026-05-24,1,1,122.04
INT_02857,CUST_0496,CAMP_003,2025-08-07,0,0,348.79
INT_02858,CUST_0386,CAMP_008,2026-03-03,1,0,226.12
INT_02859,CUST_0170,CAMP_001,2025-03-09,1,1,400.05
INT_02860,CUST_0495,CAMP_004,2025-06-12,0,0,194.43
INT_02861,CUST_0408,CAMP_004,2026-05-18,0,1,172.59
INT_02862,CUST_0221,CAMP_006,2026-05-06,0,0,190.49
INT_02863,CUST_0055,CAMP_003,2024-12-27,1,0,245.48
INT_02864,CUST_0006,CAMP_002,2025-04-03,0,0,362.09
INT_02865,CUST_0051,CAMP_002,2026-01-07,1,0,454.59
INT_02866,CUST_0133,CAMP_001,2025-04-27,0,0,44.73
INT_02867,CUST_0114,CAMP_004,2025-09-28,1,1,127.46
INT_02868,CUST_0262,CAMP_010,2025-09-13,1,0,114.28
INT_02869,CUST_0383,CAMP_003,2025-11-22,1,0,183.3
INT_02870,CUST_0266,CAMP_005,2025-10-25,1,0,498.55
INT_02871,CUST_0286,CAMP_001,2024-09-15,0,1,239.27
INT_02872,CUST_0298,CAMP_006,2025-10-25,0,1,84.27
INT_02873,CUST_0353,CAMP_002,2026-04-05,1,0,426.82
INT_02874,CUST_0295,CAMP_005,2024-08-29,1,0,322.5
INT_02875,CUST_0114,CAMP_008,2026-02-03,1,0,299.55
INT_02876,CUST_0229,CAMP_008,2025-04-09,1,1,405.07
INT_02877,CUST_0192,CAMP_001,2024-09-23,1,1,422.95
INT_02878,CUST_0201,CAMP_006,2024-09-28,0,0,489.58
INT_02879,CUST_0238,CAMP_004,2025-04-22,1,0,182.29
INT_02880,CUST_0396,CAMP_009,2024-08-15,0,1,380.36
INT_02881,CUST_0348,CAMP_004,2025-04-17,0,0,44.99
INT_02882,CUST_0302,CAMP_004,2025-11-07,1,1,457.92
INT_02883,CUST_0354,CAMP_009,2025-09-25,1,0,46.19
INT_02884,CUST_0257,CAMP_009,2025-08-27,1,0,347.66
INT_02885,CUST_0078,CAMP_005,2025-01-22,0,0,25.03
INT_02886,CUST_0177,CAMP_009,2025-11-01,0,0,39.63
INT_02887,CUST_0013,CAMP_008,2025-05-27,1,0,466.01
INT_02888,CUST_0248,CAMP_010,2026-01-24,0,0,226.55
INT_02889,CUST_0054,CAMP_003,2024-10-22,0,1,146.58
INT_02890,CUST_0152,CAMP_001,2025-03-07,0,0,429.25
INT_02891,CUST_0213,CAMP_007,2024-07-01,1,0,139.26
INT_02892,CUST_0472,CAMP_010,2025-07-10,1,1,457.98
INT_02893,CUST_0493,CAMP_009,2026-03-27,0,1,114.54
INT_02894,CUST_0044,CAMP_001,2025-09-14,0,0,155.8
INT_02895,CUST_0060,CAMP_005,2025-05-24,1,1,260.25
INT_02896,CUST_0426,CAMP_003,2025-08-13,1,0,115.91
INT_02897,CUST_0482,CAMP_001,2024-08-29,0,1,46.14
INT_02898,CUST_0374,CAMP_005,2024-06-27,1,1,26.07
INT_02899,CUST_0073,CAMP_004,2025-07-08,0,0,327.31
INT_02900,CUST_0179,CAMP_010,2025-01-21,0,0,392.13
INT_02901,CUST_0160,CAMP_005,2025-09-29,1,0,476.92
INT_02902,CUST_0176,CAMP_001,2025-10-30,1,1,470.75
INT_02903,CUST_0234,CAMP_008,2025-10-16,1,0,87.97
INT_02904,CUST_0402,CAMP_001,2025-05-25,0,0,273.97
INT_02905,CUST_0106,CAMP_002,2026-03-27,1,0,471.01
INT_02906,CUST_0267,CAMP_007,2025-01-07,0,0,447.46
INT_02907,CUST_0248,CAMP_005,2025-03-28,0,0,118.12
INT_02908,CUST_0179,CAMP_006,2024-12-03,1,0,403.86
INT_02909,CUST_0244,CAMP_002,2025-12-29,0,0,97.69
INT_02910,CUST_0050,CAMP_001,2026-02-13,0,0,356.26
INT_02911,CUST_0225,CAMP_005,2025-05-13,1,0,33.69
INT_02912,CUST_0370,CAMP_007,2025-03-01,1,0,50.76
INT_02913,CUST_0357,CAMP_004,2025-02-11,1,1,408.64
INT_02914,CUST_0232,CAMP_007,2025-01-21,1,1,89.37
INT_02915,CUST_0164,CAMP_009,2025-01-19,0,0,62.07
INT_02916,CUST_0035,CAMP_002,2024-08-23,1,0,231.27
INT_02917,CUST_0154,CAMP_006,2024-09-22,0,0,380.43
INT_02918,CUST_0023,CAMP_008,2024-12-07,0,0,361.6
INT_02919,CUST_0415,CAMP_010,2025-02-09,1,1,76.36
INT_02920,CUST_0364,CAMP_009,2025-01-15,0,0,466.08
INT_02921,CUST_0059,CAMP_002,2026-02-13,0,0,122.82
INT_02922,CUST_0012,CAMP_003,2024-11-02,1,1,4.37
INT_02923,CUST_0435,CAMP_004,2024-08-27,1,0,427.7
INT_02924,CUST_0176,CAMP_009,2026-03-09,1,0,383.17
INT_02925,CUST_0332,CAMP_008,2024-07-01,1,1,256.62
INT_02926,CUST_0056,CAMP_009,2025-06-25,0,0,10.36
INT_02927,CUST_0347,CAMP_001,2026-05-28,0,0,252.25
INT_02928,CUST_0410,CAMP_001,2025-06-19,0,0,28.43
INT_02929,CUST_0085,CAMP_004,2024-10-31,1,0,67.47
INT_02930,CUST_0477,CAMP_009,2025-08-11,0,0,24.17
INT_02931,CUST_0380,CAMP_005,2025-01-11,1,0,77.95
INT_02932,CUST_0125,CAMP_006,2025-02-11,1,1,66.15
INT_02933,CUST_0265,CAMP_008,2026-05-06,0,0,430.84
INT_02934,CUST_0090,CAMP_007,2025-06-04,0,0,417.14
INT_02935,CUST_0283,CAMP_003,2026-04-29,0,0,286.93
INT_02936,CUST_0082,CAMP_001,2026-05-22,0,1,139.64
INT_02937,CUST_0170,CAMP_006,2025-10-27,0,0,122.89
INT_02938,CUST_0287,CAMP_006,2026-04-05,1,0,87.57
INT_02939,CUST_0219,CAMP_006,2024-07-09,0,0,54.94
INT_02940,CUST_0491,CAMP_005,2025-12-22,1,0,124.11
INT_02941,CUST_0237,CAMP_004,2025-03-30,0,0,320.07
INT_02942,CUST_0119,CAMP_009,2026-05-28,0,0,377.26
INT_02943,CUST_0409,CAMP_005,2024-10-24,0,0,33.54
INT_02944,CUST_0208,CAMP_001,2025-04-26,1,0,188.71
INT_02945,CUST_0323,CAMP_005,2025-02-26,0,0,0.29
INT_02946,CUST_0095,CAMP_007,2026-03-26,1,1,230.39
INT_02947,CUST_0096,CAMP_001,2024-07-24,1,0,399.42
INT_02948,CUST_0328,CAMP_009,2025-03-28,0,0,338.76
INT_02949,CUST_0337,CAMP_005,2024-11-18,0,1,197.51
INT_02950,CUST_0222,CAMP_004,2025-04-22,0,0,270.73
INT_02951,CUST_0203,CAMP_003,2024-07-02,0,0,201.95
INT_02952,CUST_0015,CAMP_006,2025-01-06,1,0,262.53
INT_02953,CUST_0378,CAMP_007,2024-12-19,0,0,481.05
INT_02954,CUST_0315,CAMP_003,2024-06-30,0,0,471.64
INT_02955,CUST_0453,CAMP_002,2026-01-10,1,0,176.97
INT_02956,CUST_0102,CAMP_007,2025-12-08,1,0,302.76
INT_02957,CUST_0231,CAMP_009,2025-08-08,1,0,359.18
INT_02958,CUST_0304,CAMP_010,2024-10-12,0,0,374.67
INT_02959,CUST_0220,CAMP_004,2026-01-21,0,0,375.82
INT_02960,CUST_0200,CAMP_007,2025-05-01,0,0,261.74
INT_02961,CUST_0003,CAMP_004,2025-06-02,1,1,203.84
INT_02962,CUST_0361,CAMP_010,2025-10-03,0,0,251.58
INT_02963,CUST_0110,CAMP_003,2025-02-15,0,0,249.86
INT_02964,CUST_0106,CAMP_007,2024-11-23,1,1,402.42
INT_02965,CUST_0143,CAMP_005,2025-03-30,0,0,103.45
INT_02966,CUST_0386,CAMP_010,2025-01-17,0,0,299.9
INT_02967,CUST_0361,CAMP_006,2026-05-16,0,0,183.75
INT_02968,CUST_0415,CAMP_008,2025-06-12,0,0,149.22
INT_02969,CUST_0408,CAMP_009,2024-12-29,1,0,302.2
INT_02970,CUST_0033,CAMP_003,2025-06-09,0,0,206.21
INT_02971,CUST_0296,CAMP_004,2025-08-31,0,0,187.97
INT_02972,CUST_0053,CAMP_003,2025-06-19,1,0,186.81
INT_02973,CUST_0410,CAMP_010,2025-12-18,0,0,157.27
INT_02974,CUST_0447,CAMP_009,2025-12-13,0,1,99.35
INT_02975,CUST_0275,CAMP_004,2024-11-03,0,0,8.02
INT_02976,CUST_0096,CAMP_003,2025-07-23,0,0,217.77
INT_02977,CUST_0188,CAMP_005,2024-07-07,0,0,319.23
INT_02978,CUST_0167,CAMP_009,2024-09-19,0,0,73.59
INT_02979,CUST_0101,CAMP_003,2025-04-25,0,0,432.6
INT_02980,CUST_0235,CAMP_007,2024-07-12,1,1,395.26
INT_02981,CUST_0059,CAMP_003,2026-02-12,0,1,374.61
INT_02982,CUST_0135,CAMP_010,2024-10-24,1,1,324.54
INT_02983,CUST_0344,CAMP_003,2025-06-19,1,0,150.99
INT_02984,CUST_0442,CAMP_006,2024-06-17,0,0,122.25
INT_02985,CUST_0251,CAMP_002,2024-07-03,0,0,8.19
INT_02986,CUST_0271,CAMP_009,2024-12-29,1,0,113.54
INT_02987,CUST_0495,CAMP_009,2025-12-15,1,1,219.51
INT_02988,CUST_0328,CAMP_002,2025-08-21,0,1,243.39
INT_02989,CUST_0161,CAMP_003,2026-04-07,0,1,233.17
INT_02990,CUST_0306,CAMP_006,2025-10-13,0,1,232.6
INT_02991,CUST_0199,CAMP_003,2026-05-15,0,0,441.19
INT_02992,CUST_0313,CAMP_001,2025-03-31,1,0,231.65
INT_02993,CUST_0201,CAMP_006,2025-01-28,1,0,207.9
INT_02994,CUST_0301,CAMP_007,2025-02-12,0,0,25.67
INT_02995,CUST_0059,CAMP_007,2025-09-02,0,0,473.86
INT_02996,CUST_0179,CAMP_005,2026-04-28,1,0,448.52
INT_02997,CUST_0181,CAMP_008,2024-07-08,1,0,461.37
INT_02998,CUST_0433,CAMP_005,2024-09-05,0,0,147.71
INT_02999,CUST_0235,CAMP_003,2026-05-29,1,1,26.56
INT_03000,CUST_0317,CAMP_004,2024-09-02,0,1,232.54
